Scheme_Code,window_years,mean,min,max_cagr,overall_cagr,predicted_min_cagr,fund,starts_before_2018
119053,6,0.12085549181832649,0.06556444435353703,0.18132543895992126,0.12628134812420422,0.07487156110755815,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,7,0.11831862005570368,0.0791107128851325,0.156777820608889,0.12628134812420422,0.09360249148227383,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,8,0.12242344487422667,0.08529374846697824,0.1739717793290032,0.12628134812420422,0.09797230047789654,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,9,0.12381997678151511,0.09629623250489683,0.15983846490741782,0.12628134812420422,0.10153338572448248,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,10,0.1266028227517333,0.09460722048982495,0.1562159091940596,0.12628134812420422,0.10361594814266423,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119133,1,0.14484112651315167,-0.29789702826576436,0.758443184185019,0.12376994251695295,-0.09703817718427543,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,2,0.1385200388782921,-0.12213138332448392,0.409705403709685,0.12376994251695295,-0.010862474037153184,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,3,0.13458210282802233,-0.039963232660730985,0.26713040020758183,0.12376994251695295,0.029496639530701137,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,4,0.1333566242331831,0.02649466183494864,0.29338716708051704,0.12376994251695295,0.056676676125985676,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,5,0.1312680040257456,0.013574020835815714,0.2405244556895667,0.12376994251695295,0.063749630647716,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,6,0.1278028042539666,0.05884315838446508,0.19989043658958439,0.12376994251695295,0.08101780481578268,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,7,0.12503633624764757,0.06851630194215885,0.1557105119869011,0.12376994251695295,0.10019218282076606,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,8,0.12953525267947427,0.09465613725286315,0.1661799957976564,0.12376994251695295,0.10475599266471032,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,9,0.13139420182541217,0.10661413059385283,0.15306833282007726,0.12376994251695295,0.11336397888044429,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119133,10,0.13331393390701468,0.10598841517610236,0.1526042569214121,0.12376994251695295,0.11776966104414438,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,True
119226,1,0.07815670107970159,0.022406519005499614,0.11906861504167243,0.07760901934712838,0.04318827913186044,DSP Short Term Fund - Direct Plan - Growth,True
119226,2,0.07754781379274288,0.0341946852007502,0.11168044197200477,0.07760901934712838,0.03998110695757962,DSP Short Term Fund - Direct Plan - Growth,True
119226,3,0.07615905843428177,0.045788483637793975,0.10644255327891194,0.07760901934712838,0.04106424947039233,DSP Short Term Fund - Direct Plan - Growth,True
119226,4,0.07500683021905115,0.05380445507022302,0.10167875513949376,0.07760901934712838,0.053524576478867734,DSP Short Term Fund - Direct Plan - Growth,True
119226,5,0.07468167623294514,0.060018529210912996,0.09013151932503649,0.07760901934712838,0.055425933602050406,DSP Short Term Fund - Direct Plan - Growth,True
119226,6,0.07566984717983119,0.06044583875218401,0.09231781432538821,0.07760901934712838,0.060809209304844014,DSP Short Term Fund - Direct Plan - Growth,True
119226,7,0.07597983398084321,0.06556362889751899,0.09405761303763249,0.07760901934712838,0.06259739100421505,DSP Short Term Fund - Direct Plan - Growth,True
119226,8,0.07510019007993443,0.06801832040663713,0.08927902069681193,0.07760901934712838,0.06573658403317234,DSP Short Term Fund - Direct Plan - Growth,True
119226,9,0.07469982273161274,0.06861892041495965,0.08303149068174531,0.07760901934712838,0.06700932193602066,DSP Short Term Fund - Direct Plan - Growth,True
119226,10,0.07559708222489263,0.07046846460955125,0.08014010607315303,0.07760901934712838,0.06963674337184576,DSP Short Term Fund - Direct Plan - Growth,True
119250,1,0.14661125042874118,-0.315152469228996,0.8573617774465567,0.11722454361007362,-0.09703817718427545,DSP Large Cap Fund - Direct Plan - Growth,True
119250,2,0.13591985686407906,-0.14921115621772163,0.4258327822417549,0.11722454361007362,-0.010862474037153184,DSP Large Cap Fund - Direct Plan - Growth,True
119250,3,0.12869983724476655,-0.0746882256897845,0.2813640904158312,0.11722454361007362,0.029496639530701134,DSP Large Cap Fund - Direct Plan - Growth,True
119250,4,0.12558551594919123,-0.006527368872017103,0.3036325794120023,0.11722454361007362,0.05667667612598568,DSP Large Cap Fund - Direct Plan - Growth,True
